Date,4 weeks,8 weeks,13 weeks,26 weeks,52 weeks
21/10/2009,0.05,,0.07,0.17,0.4
22/10/2009,0.02,,0.06,0.15,0.38
23/10/2009,0.02,,0.07,0.18,0.4
26/10/2009,0.04,,0.08,0.18,0.41
27/10/2009,0.05,,0.08,0.17,0.39
28/10/2009,0.04,,0.07,0.17,0.38
29/10/2009,0.02,,0.06,0.17,0.39
30/10/2009,0.01,,0.05,0.16,0.36
2/11/2009,0.03,,0.06,0.17,0.37
3/11/2009,0.04,,0.06,0.17,0.37
4/11/2009,0.05,,0.05,0.16,0.34
5/11/2009,0.06,,0.04,0.16,0.34
6/11/2009,0.06,,0.06,0.16,0.32
9/11/2009,0.06,,0.07,0.17,0.32
10/11/2009,0.06,,0.07,0.16,0.3
12/11/2009,0.06,,0.07,0.16,0.29
13/11/2009,0.05,,0.06,0.17,0.29
16/11/2009,0.05,,0.07,0.17,0.28
17/11/2009,0.05,,0.06,0.16,0.33
18/11/2009,0.04,,0.04,0.15,0.29
19/11/2009,0.03,,0.02,0.14,0.26
20/11/2009,0.04,,0.02,0.13,0.26
23/11/2009,0.05,,0.05,0.14,0.28
24/11/2009,0.06,,0.05,0.14,0.27
25/11/2009,0.07,,0.05,0.14,0.25
27/11/2009,0.06,,0.03,0.14,0.25
30/11/2009,0.08,,0.06,0.15,0.25
1/12/2009,0.09,,0.06,0.15,0.24
2/12/2009,0.08,,0.05,0.15,0.26
3/12/2009,0.09,,0.06,0.16,0.28
4/12/2009,0.08,,0.06,0.17,0.34
7/12/2009,0.08,,0.04,0.16,0.29
8/12/2009,0.02,,0.03,0.15,0.26
9/12/2009,0.01,,0.03,0.14,0.28
10/12/2009,0.01,,0.02,0.15,0.29
11/12/2009,0.01,,0.03,0.16,0.33
14/12/2009,0.02,,0.04,0.16,0.34
15/12/2009,0.02,,0.05,0.17,0.41
16/12/2009,0.02,,0.04,0.17,0.38
17/12/2009,0.01,,0.04,0.15,0.35
18/12/2009,0.01,,0.05,0.16,0.36
21/12/2009,,,0.08,0.17,0.4
22/12/2009,0.01,,0.08,0.18,0.4
23/12/2009,0.01,,0.07,0.17,0.4
24/12/2009,0.02,,0.05,0.18,0.42
28/12/2009,0.02,,0.11,0.2,0.45
29/12/2009,0.02,,0.1,0.2,0.45
30/12/2009,0.02,,0.05,0.19,0.43
31/12/2009,0.04,,0.06,0.2,0.45
4/1/2010,0.05,,0.08,0.18,0.42
5/1/2010,0.03,,0.07,0.17,0.38
6/1/2010,0.03,,0.06,0.15,0.37
7/1/2010,0.02,,0.05,0.16,0.37
8/1/2010,0.02,,0.05,0.15,0.34
11/1/2010,0.01,,0.04,0.13,0.3
12/1/2010,0.02,,0.05,0.14,0.35
13/1/2010,0.02,,0.06,0.15,0.37
14/1/2010,0.02,,0.05,0.14,0.34
15/1/2010,0.03,,0.06,0.15,0.33
19/1/2010,0.03,,0.06,0.14,0.33
20/1/2010,0.03,,0.05,0.14,0.3
21/1/2010,0.02,,0.06,0.14,0.3
22/1/2010,0.02,,0.06,0.14,0.28
25/1/2010,0.02,,0.06,0.14,0.28
26/1/2010,0.02,,0.07,0.14,0.3
27/1/2010,0.01,,0.08,0.16,0.32
28/1/2010,0.01,,0.08,0.15,0.29
29/1/2010,0.02,,0.08,0.15,0.28
1/2/2010,0.05,,0.1,0.17,0.3
2/2/2010,0.04,,0.1,0.17,0.3
3/2/2010,0.05,,0.1,0.17,0.33
4/2/2010,0.04,,0.09,0.16,0.29
5/2/2010,0.03,,0.1,0.17,0.28
8/2/2010,0.03,,0.12,0.17,0.29
9/2/2010,0.05,,0.12,0.18,0.35
10/2/2010,0.06,,0.11,0.19,0.38
11/2/2010,0.05,,0.11,0.18,0.38
12/2/2010,0.04,,0.1,0.18,0.35
16/2/2010,0.04,,0.1,0.18,0.34
17/2/2010,0.07,,0.1,0.18,0.35
18/2/2010,0.07,,0.1,0.18,0.36
19/2/2010,0.06,,0.11,0.2,0.38
22/2/2010,0.06,,0.11,0.19,0.36
23/2/2010,0.08,,0.12,0.2,0.35
24/2/2010,0.08,,0.12,0.19,0.33
25/2/2010,0.09,,0.13,0.19,0.3
26/2/2010,0.09,,0.13,0.19,0.3
1/3/2010,0.08,,0.13,0.19,0.3
2/3/2010,0.09,,0.14,0.19,0.3
3/3/2010,0.09,,0.14,0.19,0.3
4/3/2010,0.09,,0.14,0.19,0.32
5/3/2010,0.1,,0.15,0.2,0.35
8/3/2010,0.1,,0.16,0.21,0.36
9/3/2010,0.12,,0.16,0.21,0.38
10/3/2010,0.12,,0.15,0.21,0.39
11/3/2010,0.12,,0.16,0.22,0.4
12/3/2010,0.1,,0.15,0.23,0.41
15/3/2010,0.11,,0.17,0.24,0.4
16/3/2010,0.14,,0.16,0.24,0.41
17/3/2010,0.13,,0.15,0.23,0.4
18/3/2010,0.14,,0.16,0.25,0.4
19/3/2010,0.13,,0.16,0.24,0.41
22/3/2010,0.13,,0.15,0.24,0.4
23/3/2010,0.11,,0.14,0.23,0.39
24/3/2010,0.12,,0.14,0.23,0.42
25/3/2010,0.12,,0.14,0.24,0.42
26/3/2010,0.11,,0.14,0.24,0.41
29/3/2010,0.11,,0.15,0.24,0.4
30/3/2010,0.13,,0.16,0.24,0.41
31/3/2010,0.15,,0.16,0.24,0.39
1/4/2010,0.16,,0.16,0.24,0.4
2/4/2010,0.15,,0.16,0.25,0.43
5/4/2010,0.16,,0.18,0.27,0.45
6/4/2010,0.17,,0.17,0.26,0.49
7/4/2010,0.16,,0.17,0.25,0.47
8/4/2010,0.16,,0.17,0.24,0.46
9/4/2010,0.16,,0.16,0.24,0.46
12/4/2010,0.15,,0.16,0.24,0.45
13/4/2010,0.15,,0.16,0.24,0.44
14/4/2010,0.15,,0.16,0.24,0.44
15/4/2010,0.16,,0.16,0.23,0.42
16/4/2010,0.15,,0.16,0.23,0.4
19/4/2010,0.15,,0.16,0.23,0.41
20/4/2010,0.14,,0.16,0.24,0.41
21/4/2010,0.14,,0.15,0.23,0.42
22/4/2010,0.15,,0.16,0.24,0.43
23/4/2010,0.14,,0.16,0.25,0.44
26/4/2010,0.14,,0.16,0.25,0.44
27/4/2010,0.14,,0.16,0.24,0.4
28/4/2010,0.14,,0.16,0.24,0.4
29/4/2010,0.15,,0.17,0.23,0.39
30/4/2010,0.14,,0.16,0.24,0.39
3/5/2010,0.14,,0.17,0.25,0.4
4/5/2010,0.15,,0.16,0.24,0.43
5/5/2010,0.14,,0.15,0.22,0.39
6/5/2010,0.06,,0.11,0.16,0.34
7/5/2010,0.08,,0.13,0.2,0.38
10/5/2010,0.13,,0.16,0.22,0.39
11/5/2010,0.15,,0.16,0.23,0.38
12/5/2010,0.16,,0.16,0.22,0.39
13/5/2010,0.15,,0.16,0.22,0.39
14/5/2010,0.15,,0.16,0.22,0.34
17/5/2010,0.16,,0.16,0.23,0.35
18/5/2010,0.17,,0.17,0.23,0.34
19/5/2010,0.17,,0.17,0.23,0.34
20/5/2010,0.17,,0.17,0.22,0.33
21/5/2010,0.17,,0.17,0.23,0.34
24/5/2010,0.16,,0.17,0.23,0.34
25/5/2010,0.16,,0.17,0.22,0.34
26/5/2010,0.16,,0.17,0.23,0.35
27/5/2010,0.16,,0.17,0.23,0.35
28/5/2010,0.15,,0.16,0.22,0.33
1/6/2010,0.14,,0.16,0.23,0.33
2/6/2010,0.13,,0.16,0.22,0.38
3/6/2010,0.13,,0.14,0.22,0.38
4/6/2010,0.12,,0.14,0.22,0.34
7/6/2010,0.1,,0.12,0.21,0.35
8/6/2010,0.1,,0.12,0.19,0.34
9/6/2010,0.08,,0.1,0.17,0.33
10/6/2010,0.06,,0.1,0.18,0.34
11/6/2010,0.04,,0.08,0.16,0.29
14/6/2010,0.02,,0.07,0.15,0.29
15/6/2010,0.03,,0.09,0.16,0.29
16/6/2010,0.06,,0.1,0.17,0.28
17/6/2010,0.05,,0.09,0.16,0.26
18/6/2010,0.04,,0.11,0.17,0.28
21/6/2010,0.04,,0.12,0.17,0.27
22/6/2010,0.08,,0.13,0.18,0.27
23/6/2010,0.07,,0.13,0.19,0.28
24/6/2010,0.07,,0.13,0.19,0.27
25/6/2010,0.04,,0.13,0.2,0.27
28/6/2010,0.06,,0.17,0.22,0.28
29/6/2010,0.09,,0.15,0.22,0.32
30/6/2010,0.17,,0.18,0.22,0.32
1/7/2010,0.16,,0.17,0.22,0.32
2/7/2010,0.16,,0.17,0.22,0.3
6/7/2010,0.17,,0.17,0.21,0.32
7/7/2010,0.17,,0.16,0.2,0.3
8/7/2010,0.17,,0.15,0.19,0.29
9/7/2010,0.16,,0.16,0.2,0.29
12/7/2010,0.16,,0.16,0.2,0.29
13/7/2010,0.16,,0.15,0.2,0.29
14/7/2010,0.16,,0.15,0.19,0.26
15/7/2010,0.16,,0.15,0.2,0.26
16/7/2010,0.14,,0.15,0.19,0.26
19/7/2010,0.15,,0.17,0.2,0.26
20/7/2010,0.16,,0.16,0.19,0.25
21/7/2010,0.16,,0.16,0.19,0.25
22/7/2010,0.15,,0.16,0.2,0.25
23/7/2010,0.15,,0.16,0.2,0.25
26/7/2010,0.15,,0.16,0.2,0.27
27/7/2010,0.16,,0.15,0.21,0.3
28/7/2010,0.15,,0.15,0.2,0.3
29/7/2010,0.15,,0.15,0.2,0.29
30/7/2010,0.14,,0.15,0.2,0.28
2/8/2010,0.14,,0.16,0.2,0.27
3/8/2010,0.15,,0.16,0.2,0.26
4/8/2010,0.15,,0.16,0.2,0.27
5/8/2010,0.15,,0.15,0.19,0.26
6/8/2010,0.14,,0.15,0.19,0.24
9/8/2010,0.14,,0.15,0.19,0.25
10/8/2010,0.15,,0.15,0.19,0.24
11/8/2010,0.15,,0.15,0.19,0.24
12/8/2010,0.15,,0.16,0.18,0.24
13/8/2010,0.14,,0.15,0.19,0.24
16/8/2010,0.15,,0.16,0.19,0.24
17/8/2010,0.16,,0.17,0.19,0.24
18/8/2010,0.16,,0.16,0.19,0.24
19/8/2010,0.16,,0.16,0.19,0.24
20/8/2010,0.15,,0.15,0.19,0.24
23/8/2010,0.15,,0.16,0.19,0.24
24/8/2010,0.17,,0.16,0.2,0.27
25/8/2010,0.17,,0.16,0.19,0.26
26/8/2010,0.17,,0.16,0.19,0.25
27/8/2010,0.17,,0.15,0.19,0.26
30/8/2010,0.16,,0.14,0.19,0.25
31/8/2010,0.16,,0.14,0.19,0.24
1/9/2010,0.16,,0.13,0.19,0.24
2/9/2010,0.15,,0.14,0.18,0.24
3/9/2010,0.15,,0.14,0.19,0.24
7/9/2010,0.13,,0.14,0.18,0.24
8/9/2010,0.1,,0.14,0.19,0.23
9/9/2010,0.1,,0.14,0.19,0.24
10/9/2010,0.1,,0.14,0.19,0.25
13/9/2010,0.09,,0.15,0.19,0.25
14/9/2010,0.11,,0.15,0.2,0.25
15/9/2010,0.11,,0.15,0.2,0.24
16/9/2010,0.12,,0.16,0.2,0.24
17/9/2010,0.12,,0.16,0.2,0.25
20/9/2010,0.11,,0.17,0.2,0.25
21/9/2010,0.12,,0.17,0.2,0.26
22/9/2010,0.12,,0.16,0.19,0.25
23/9/2010,0.13,,0.16,0.2,0.25
24/9/2010,0.09,,0.15,0.19,0.25
27/9/2010,0.07,,0.16,0.19,0.25
28/9/2010,0.08,,0.16,0.2,0.25
29/9/2010,0.12,,0.16,0.2,0.26
30/9/2010,0.14,,0.16,0.19,0.26
1/10/2010,0.15,,0.16,0.19,0.25
4/10/2010,0.15,,0.13,0.19,0.25
5/10/2010,0.14,,0.12,0.18,0.24
6/10/2010,0.14,,0.13,0.17,0.23
7/10/2010,0.15,,0.13,0.17,0.22
8/10/2010,0.14,,0.12,0.16,0.2
11/10/2010,,,,,
12/10/2010,0.14,,0.13,0.17,0.2
13/10/2010,0.14,,0.13,0.18,0.21
14/10/2010,0.15,,0.14,0.17,0.21
15/10/2010,0.14,,0.14,0.17,0.21
18/10/2010,0.14,,0.15,0.18,0.22
19/10/2010,0.14,,0.14,0.18,0.22
20/10/2010,0.14,,0.14,0.17,0.22
21/10/2010,0.13,,0.13,0.18,0.22
22/10/2010,0.13,,0.13,0.18,0.21
25/10/2010,0.13,,0.14,0.18,0.22
26/10/2010,0.14,,0.14,0.18,0.22
27/10/2010,0.14,,0.14,0.18,0.22
28/10/2010,0.14,,0.13,0.18,0.22
29/10/2010,0.14,,0.12,0.17,0.21
1/11/2010,0.14,,0.13,0.16,0.21
2/11/2010,0.13,,0.13,0.16,0.21
3/11/2010,0.13,,0.13,0.16,0.21
4/11/2010,0.13,,0.13,0.17,0.2
5/11/2010,0.13,,0.13,0.16,0.21
8/11/2010,0.12,,0.13,0.16,0.21
9/11/2010,0.11,,0.13,0.16,0.23
10/11/2010,0.12,,0.13,0.16,0.23
12/11/2010,0.11,,0.13,0.17,0.25
15/11/2010,0.12,,0.14,0.19,0.27
16/11/2010,0.13,,0.15,0.19,0.27
17/11/2010,0.13,,0.14,0.19,0.26
18/11/2010,0.13,,0.15,0.19,0.26
19/11/2010,0.12,,0.14,0.19,0.26
22/11/2010,0.12,,0.15,0.2,0.25
23/11/2010,0.15,,0.15,0.2,0.25
24/11/2010,0.16,,0.16,0.2,0.27
26/11/2010,0.16,,0.16,0.21,0.27
29/11/2010,0.16,,0.18,0.21,0.27
30/11/2010,0.18,,0.17,0.21,0.26
1/12/2010,0.17,,0.16,0.2,0.27
2/12/2010,0.16,,0.16,0.19,0.28
3/12/2010,0.14,,0.14,0.19,0.25
6/12/2010,0.14,,0.15,0.19,0.25
7/12/2010,0.08,,0.14,0.19,0.26
8/12/2010,0.08,,0.15,0.18,0.28
9/12/2010,0.09,,0.14,0.18,0.28
10/12/2010,0.09,,0.13,0.18,0.27
13/12/2010,0.09,,0.15,0.19,0.27
14/12/2010,0.09,,0.15,0.2,0.3
15/12/2010,0.08,,0.14,0.2,0.3
16/12/2010,0.08,,0.13,0.19,0.3
17/12/2010,0.05,,0.11,0.18,0.29
20/12/2010,0.02,,0.14,0.19,0.29
21/12/2010,0.09,,0.14,0.19,0.29
22/12/2010,0.07,,0.14,0.2,0.29
23/12/2010,0.06,,0.14,0.19,0.29
27/12/2010,0.04,,0.17,0.22,0.3
28/12/2010,0.08,,0.15,0.21,0.29
29/12/2010,0.05,,0.13,0.2,0.28
30/12/2010,0.05,,0.12,0.2,0.27
31/12/2010,0.06,,0.12,0.19,0.27
3/1/2011,0.1,,0.15,0.19,0.27
4/1/2011,0.12,,0.14,0.19,0.26
5/1/2011,0.13,,0.14,0.19,0.29
6/1/2011,0.13,,0.15,0.18,0.28
7/1/2011,0.13,,0.14,0.18,0.27
10/1/2011,0.14,,0.15,0.18,0.27
11/1/2011,0.15,,0.15,0.19,0.28
12/1/2011,0.15,,0.15,0.18,0.26
13/1/2011,0.15,,0.15,0.18,0.26
14/1/2011,0.14,,0.15,0.18,0.26
18/1/2011,0.15,,0.16,0.19,0.25
19/1/2011,0.16,,0.16,0.19,0.26
20/1/2011,0.15,,0.16,0.19,0.26
21/1/2011,0.15,,0.16,0.19,0.26
24/1/2011,0.15,,0.16,0.18,0.27
25/1/2011,0.15,,0.16,0.18,0.26
26/1/2011,0.15,,0.16,0.18,0.26
27/1/2011,0.13,,0.15,0.17,0.24
28/1/2011,0.13,,0.15,0.15,0.23
31/1/2011,0.15,,0.15,0.17,0.24
1/2/2011,0.16,,0.15,0.18,0.25
2/2/2011,0.15,,0.16,0.18,0.26
3/2/2011,0.14,,0.14,0.18,0.27
4/2/2011,0.13,,0.15,0.18,0.28
7/2/2011,0.13,,0.16,0.18,0.28
8/2/2011,0.14,,0.15,0.18,0.32
9/2/2011,0.11,,0.14,0.18,0.3
10/2/2011,0.08,,0.12,0.16,0.29
11/2/2011,0.08,,0.12,0.16,0.29
14/2/2011,0.09,,0.13,0.17,0.29
15/2/2011,0.11,,0.13,0.17,0.29
16/2/2011,0.1,,0.12,0.16,0.28
17/2/2011,0.08,,0.09,0.15,0.26
18/2/2011,0.08,,0.1,0.15,0.27
22/2/2011,0.1,,0.12,0.16,0.26
23/2/2011,0.12,,0.12,0.16,0.25
24/2/2011,0.13,,0.13,0.16,0.24
25/2/2011,0.12,,0.13,0.16,0.25
28/2/2011,0.13,,0.15,0.18,0.24
1/3/2011,0.07,,0.14,0.16,0.23
2/3/2011,0.12,,0.13,0.17,0.24
3/3/2011,0.12,,0.13,0.16,0.26
4/3/2011,0.11,,0.12,0.16,0.24
7/3/2011,0.1,,0.11,0.16,0.23
8/3/2011,0.07,,0.11,0.16,0.26
9/3/2011,0.07,,0.1,0.15,0.25
10/3/2011,0.04,,0.08,0.14,0.24
11/3/2011,0.04,,0.08,0.13,0.23
14/3/2011,0.05,,0.09,0.14,0.21
15/3/2011,0.07,,0.1,0.14,0.22
16/3/2011,0.06,,0.1,0.14,0.2
17/3/2011,0.06,,0.08,0.14,0.23
18/3/2011,0.06,,0.07,0.14,0.22
21/3/2011,0.06,,0.1,0.16,0.23
22/3/2011,0.07,,0.1,0.16,0.23
23/3/2011,0.06,,0.09,0.15,0.22
24/3/2011,0.04,,0.09,0.17,0.24
25/3/2011,0.04,,0.09,0.17,0.28
28/3/2011,0.03,,0.11,0.18,0.28
29/3/2011,0.06,,0.1,0.17,0.29
30/3/2011,0.03,,0.1,0.17,0.28
31/3/2011,0.05,,0.09,0.17,0.26
1/4/2011,0.03,,0.07,0.15,0.23
4/4/2011,0.02,,0.06,0.13,0.2
5/4/2011,0.05,,0.07,0.15,0.3
6/4/2011,0.03,,0.06,0.14,0.29
7/4/2011,0.03,,0.04,0.12,0.26
8/4/2011,0.02,,0.04,0.12,0.26
11/4/2011,0.02,,0.05,0.12,0.25
12/4/2011,0.02,,0.05,0.11,0.23
13/4/2011,0.03,,0.06,0.11,0.22
14/4/2011,0.04,,0.07,0.13,0.24
15/4/2011,0.04,,0.07,0.12,0.23
18/4/2011,0.03,,0.07,0.11,0.22
19/4/2011,0.04,,0.06,0.11,0.22
20/4/2011,0.04,,0.06,0.11,0.22
21/4/2011,0.03,,0.06,0.11,0.21
25/4/2011,0.03,,0.07,0.12,0.21
26/4/2011,0.02,,0.07,0.11,0.2
27/4/2011,0.03,,0.06,0.11,0.2
28/4/2011,0.02,,0.04,0.1,0.21
29/4/2011,0.02,,0.04,0.11,0.19
2/5/2011,0.02,,0.05,0.1,0.19
3/5/2011,0.02,,0.03,0.09,0.2
4/5/2011,0.02,,0.03,0.07,0.19
5/5/2011,0.01,,0.02,0.07,0.19
6/5/2011,0.02,,0.02,0.07,0.17
9/5/2011,0.01,,0.03,0.07,0.16
10/5/2011,0.02,,0.03,0.07,0.18
11/5/2011,0.01,,0.03,0.07,0.17
12/5/2011,0.01,,0.02,0.07,0.17
13/5/2011,0.01,,0.03,0.08,0.18
16/5/2011,0.02,,0.04,0.07,0.17
17/5/2011,0.03,,0.04,0.07,0.17
18/5/2011,0.03,,0.05,0.08,0.17
19/5/2011,0.02,,0.05,0.1,0.18
20/5/2011,0.03,,0.05,0.1,0.16
23/5/2011,0.03,,0.06,0.1,0.18
24/5/2011,0.04,,0.06,0.11,0.18
25/5/2011,0.04,,0.06,0.1,0.17
26/5/2011,0.04,,0.05,0.1,0.16
27/5/2011,0.04,,0.05,0.11,0.16
31/5/2011,0.04,,0.06,0.12,0.16
1/6/2011,0.04,,0.05,0.11,0.18
2/6/2011,0.04,,0.04,0.11,0.19
3/6/2011,0.04,,0.04,0.1,0.18
6/6/2011,0.03,,0.05,0.1,0.17
7/6/2011,0.01,,0.05,0.11,0.17
8/6/2011,0.01,,0.04,0.11,0.17
9/6/2011,0.02,,0.05,0.1,0.18
10/6/2011,0.02,,0.05,0.1,0.18
13/6/2011,0.02,,0.05,0.11,0.17
14/6/2011,0.03,,0.05,0.11,0.18
15/6/2011,0.02,,0.05,0.11,0.18
16/6/2011,0.02,,0.05,0.11,0.17
17/6/2011,0.02,,0.04,0.1,0.16
20/6/2011,0.02,,0.03,0.1,0.17
21/6/2011,0.01,,0.03,0.1,0.17
22/6/2011,0.01,,0.02,0.09,0.15
23/6/2011,0.01,,0.01,0.07,0.14
24/6/2011,0.01,,0.02,0.07,0.15
27/6/2011,0.01,,0.02,0.1,0.16
28/6/2011,0.01,,0.03,0.11,0.21
29/6/2011,0.01,,0.02,0.11,0.19
30/6/2011,0.01,,0.03,0.1,0.19
1/7/2011,0.01,,0.02,0.1,0.19
5/7/2011,0.01,,0.02,0.08,0.18
6/7/2011,0.01,,0.01,0.06,0.18
7/7/2011,0.03,,0.03,0.07,0.19
8/7/2011,0.03,,0.03,0.07,0.16
11/7/2011,0.02,,0.03,0.07,0.16
12/7/2011,0.01,,0.03,0.07,0.17
13/7/2011,0.01,,0.01,0.05,0.15
14/7/2011,0.01,,0.01,0.05,0.14
15/7/2011,0.02,,0.02,0.05,0.14
18/7/2011,0.01,,0.02,0.06,0.14
19/7/2011,0.02,,0.03,0.07,0.16
20/7/2011,0.01,,0.02,0.08,0.17
21/7/2011,0.04,,0.05,0.09,0.18
22/7/2011,0.05,,0.05,0.09,0.18
25/7/2011,0.05,,0.05,0.1,0.18
26/7/2011,0.07,,0.07,0.11,0.21
27/7/2011,0.08,,0.08,0.12,0.21
28/7/2011,0.1,,0.07,0.13,0.21
29/7/2011,0.17,,0.1,0.16,0.2
1/8/2011,0.14,,0.1,0.16,0.21
2/8/2011,0.05,,0.06,0.13,0.16
3/8/2011,0.01,,0.02,0.08,0.15
4/8/2011,0.01,,0.02,0.05,0.11
5/8/2011,0.01,,0.01,0.05,0.1
8/8/2011,0.02,,0.05,0.07,0.11
9/8/2011,0.02,,0.03,0.06,0.1
10/8/2011,0.02,,0.02,0.06,0.09
11/8/2011,0.01,,0.03,0.08,0.1
12/8/2011,0.01,,0.02,0.07,0.1
15/8/2011,0,,0.02,0.08,0.11
16/8/2011,0.02,,0.03,0.07,0.11
17/8/2011,0.01,,0.01,0.06,0.11
18/8/2011,0.01,,0.01,0.05,0.09
19/8/2011,0,,0.02,0.04,0.09
22/8/2011,0.01,,0.01,0.04,0.08
23/8/2011,0.01,,0.01,0.04,0.1
24/8/2011,0.02,,0.02,0.04,0.11
25/8/2011,0.01,,0.01,0.03,0.1
26/8/2011,0,,0.01,0.02,0.09
29/8/2011,0,,0.02,0.05,0.09
30/8/2011,0.01,,0.01,0.05,0.09
31/8/2011,0.01,,0.02,0.05,0.1
1/9/2011,0.02,,0.02,0.05,0.1
2/9/2011,0.02,,0.02,0.05,0.1
6/9/2011,0.02,,0.02,0.07,0.12
7/9/2011,0,,0.02,0.06,0.1
8/9/2011,0.01,,0.02,0.07,0.11
9/9/2011,0,,0.01,0.05,0.1
12/9/2011,0.01,,0.01,0.05,0.1
13/9/2011,0,,0.01,0.05,0.09
14/9/2011,0,,0.01,0.03,0.08
15/9/2011,0,,0.01,0.03,0.09
16/9/2011,0.01,,0.01,0.02,0.08
19/9/2011,-0.01,,0.01,0.04,0.07
20/9/2011,0,,0.01,0.03,0.09
21/9/2011,0.01,,0.01,0.04,0.11
22/9/2011,0,,0,0.03,0.1
23/9/2011,0,,0.01,0.02,0.1
26/9/2011,0,,0.02,0.03,0.1
27/9/2011,0,,0.01,0.04,0.1
28/9/2011,-0.01,,0.02,0.04,0.11
29/9/2011,-0.01,,0.02,0.05,0.1
30/9/2011,0.02,,0.02,0.06,0.12
3/10/2011,0.01,,0.02,0.06,0.11
4/10/2011,0.01,,0.01,0.04,0.1
5/10/2011,0,,0,0.03,0.09
6/10/2011,0.01,,0.01,0.03,0.08
7/10/2011,0.01,,0.01,0.04,0.1
11/10/2011,0.01,,0.02,0.05,0.11
12/10/2011,0.01,,0.02,0.06,0.08
13/10/2011,0.02,,0.02,0.05,0.1
14/10/2011,0.02,,0.02,0.06,0.1
17/10/2011,0.02,,0.04,0.06,0.11
18/10/2011,0.02,,0.04,0.07,0.12
19/10/2011,0.01,,0.03,0.06,0.11
20/10/2011,0.02,,0.03,0.06,0.12
21/10/2011,0.01,,0.02,0.05,0.12
24/10/2011,0.01,,0.02,0.06,0.11
25/10/2011,0.01,,0.01,0.06,0.11
26/10/2011,0.01,,0.02,0.06,0.12
27/10/2011,0.02,,0.02,0.07,0.13
28/10/2011,0.02,,0.01,0.06,0.12
31/10/2011,0.02,,0.01,0.06,0.11
1/11/2011,0.01,,0.01,0.05,0.12
2/11/2011,0.01,,0.01,0.04,0.1
3/11/2011,0.01,,0.01,0.04,0.1
4/11/2011,0.01,,0.01,0.03,0.1
7/11/2011,0.01,,0.01,0.04,0.08
8/11/2011,0.01,,0.01,0.03,0.09
9/11/2011,0.01,,0.01,0.04,0.09
10/11/2011,0.01,,0.01,0.03,0.09
14/11/2011,0.01,,0.01,0.04,0.08
15/11/2011,0.01,,0.01,0.05,0.11
16/11/2011,0.01,,0.01,0.04,0.11
17/11/2011,0.01,,0.02,0.04,0.1
18/11/2011,0.02,,0.01,0.04,0.12
21/11/2011,0.02,,0.02,0.05,0.11
22/11/2011,0.02,,0.02,0.06,0.11
23/11/2011,0.02,,0.02,0.06,0.11
25/11/2011,0.02,,0.02,0.07,0.12
28/11/2011,0.02,,0.03,0.07,0.12
29/11/2011,0.02,,0.02,0.05,0.13
30/11/2011,0.02,,0.01,0.06,0.11
1/12/2011,0.02,,0.01,0.05,0.11
2/12/2011,0.02,,0.02,0.06,0.11
5/12/2011,0.01,,0.01,0.05,0.1
6/12/2011,-0.01,,0.01,0.04,0.1
7/12/2011,-0.01,,0.02,0.05,0.1
8/12/2011,0,,0.01,0.04,0.09
9/12/2011,0,,0.01,0.05,0.1
12/12/2011,0,,0.01,0.05,0.09
13/12/2011,0,,0.01,0.06,0.11
14/12/2011,0,,0.01,0.05,0.12
15/12/2011,0,,0,0.05,0.12
16/12/2011,0,,0,0.04,0.11
19/12/2011,-0.01,,0.01,0.04,0.11
20/12/2011,0,,0.01,0.04,0.12
21/12/2011,-0.01,,0.01,0.04,0.12
22/12/2011,0,,0.01,0.03,0.11
23/12/2011,0,,0.01,0.04,0.11
27/12/2011,0.01,,0.02,0.06,0.11
28/12/2011,0,,0.01,0.05,0.11
29/12/2011,-0.01,,0.02,0.07,0.11
30/12/2011,0.01,,0.02,0.06,0.11
3/1/2012,0.01,,0.02,0.06,0.11
4/1/2012,0.01,,0.02,0.06,0.11
5/1/2012,0.01,,0.02,0.07,0.1
6/1/2012,0.02,,0.02,0.05,0.11
9/1/2012,0.01,,0.01,0.05,0.1
10/1/2012,0.01,,0.02,0.05,0.11
11/1/2012,0.01,,0.02,0.05,0.11
12/1/2012,0.02,,0.03,0.06,0.11
13/1/2012,0.02,,0.03,0.06,0.1
17/1/2012,0.02,,0.03,0.06,0.11
18/1/2012,0.02,,0.03,0.07,0.11
19/1/2012,0.04,,0.05,0.07,0.11
20/1/2012,0.03,,0.05,0.07,0.11
23/1/2012,0.03,,0.04,0.07,0.11
24/1/2012,0.02,,0.04,0.07,0.11
25/1/2012,0.03,,0.04,0.07,0.11
26/1/2012,0.04,,0.05,0.08,0.11
27/1/2012,0.05,,0.06,0.08,0.11
30/1/2012,0.05,,0.05,0.08,0.11
31/1/2012,0.04,,0.06,0.08,0.12
1/2/2012,0.05,,0.06,0.09,0.12
2/2/2012,0.07,,0.08,0.1,0.13
3/2/2012,0.06,,0.08,0.1,0.13
6/2/2012,0.04,,0.08,0.1,0.13
7/2/2012,0.06,,0.08,0.11,0.14
8/2/2012,0.06,,0.09,0.11,0.15
9/2/2012,0.06,,0.09,0.12,0.15
10/2/2012,0.05,,0.09,0.12,0.15
13/2/2012,0.05,,0.11,0.14,0.15
14/2/2012,0.09,,0.12,0.15,0.17
15/2/2012,0.09,,0.11,0.13,0.17
16/2/2012,0.04,,0.1,0.13,0.16
17/2/2012,0.03,,0.09,0.13,0.17
